  12.7500 6.5044e+05 4.9267e+05 8.8406e+05 5.0395e+05 8.7600e+05 6.0922e+05 6.9484e+05 6.0884e+05 6.9205e+05
  13.0000 6.0827e+05 4.6162e+05 8.2490e+05 4.7196e+05 8.1750e+05 5.7032e+05 6.4907e+05 5.6969e+05 6.4685e+05
  13.2500 5.6919e+05 4.3279e+05 7.7021e+05 4.4230e+05 7.6340e+05 5.3423e+05 6.0673e+05 5.3339e+05 6.0500e+05
  13.5000 5.3297e+05 4.0602e+05 7.1961e+05 4.1477e+05 7.1334e+05 5.0073e+05 5.6754e+05 4.9972e+05 5.6623e+05
  13.7500 4.9938e+05 3.8115e+05 6.7278e+05 3.8921e+05 6.6700e+05 4.6962e+05 5.3124e+05 4.6846e+05 5.3030e+05
  14.0000 4.6821e+05 3.5803e+05 6.2941e+05 3.6547e+05 6.2407e+05 4.4072e+05 4.9761e+05 4.3945e+05 4.9697e+05
  14.2500 4.3928e+05 3.3654e+05 5.8922e+05 3.4340e+05 5.8429e+05 4.1385e+05 4.6642e+05 4.1250e+05 4.6605e+05
  14.5000 4.1240e+05 3.1655e+05 5.5196e+05 3.2289e+05 5.4740e+05 3.8887e+05 4.3750e+05 3.8746e+05 4.3734e+05
  14.7500 3.8741e+05 2.9791e+05 5.1738e+05 3.0378e+05 5.1316e+05 3.6561e+05 4.1062e+05 3.6415e+05 4.1066e+05
  15.0000 3.6414e+05 2.8052e+05 4.8527e+05 2.8596e+05 4.8136e+05 3.4394e+05 3.8564e+05 3.4244e+05 3.8584e+05
  15.2500 3.4248e+05 2.6429e+05 4.5544e+05 2.6933e+05 4.5181e+05 3.2374e+05 3.6239e+05 3.2220e+05 3.6274e+05
  15.5000 3.2228e+05 2.4913e+05 4.2770e+05 2.5381e+05 4.2433e+05 3.0489e+05 3.4074e+05 3.0333e+05 3.4122e+05
  15.7500 3.0345e+05 2.3497e+05 4.0189e+05 2.3931e+05 3.9875e+05 2.8730e+05 3.2058e+05 2.8572e+05 3.2117e+05
  16.0000 2.8588e+05 2.2173e+05 3.7785e+05 2.2576e+05 3.7494e+05 2.7087e+05 3.0178e+05 2.6928e+05 3.0247e+05
  16.2500 2.6947e+05 2.0934e+05 3.5546e+05 2.1309e+05 3.5275e+05 2.5551e+05 2.8424e+05 2.5391e+05 2.8501e+05
  16.5000 2.5414e+05 1.9775e+05 3.3459e+05 2.0124e+05 3.3206e+05 2.4115e+05 2.6787e+05 2.3955e+05 2.6871e+05
  16.7500 2.3981e+05 1.8689e+05 3.1512e+05 1.9014e+05 3.1275e+05 2.2771e+05 2.5258e+05 2.2612e+05 2.5348e+05
  17.0000 2.2640e+05 1.7672e+05 2.9694e+05 1.7975e+05 2.9473e+05 2.1514e+05 2.3829e+05 2.1355e+05 2.3925e+05
  17.2500 2.1386e+05 1.6719e+05 2.7996e+05 1.7002e+05 2.7790e+05 2.0335e+05 2.2492e+05 2.0178e+05 2.2593e+05
  17.5000 2.0211e+05 1.5825e+05 2.6410e+05 1.6089e+05 2.6218e+05 1.9231e+05 2.1242e+05 1.9076e+05 2.1346e+05
  17.7500 1.9110e+05 1.4986e+05 2.4927e+05 1.5233e+05 2.4747e+05 1.8196e+05 2.0072e+05 1.8042e+05 2.0178e+05
  18.0000 1.8078e+05 1.4199e+05 2.3540e+05 1.4430e+05 2.3371e+05 1.7224e+05 1.8975e+05 1.7073e+05 1.9084e+05
  18.2500 1.7111e+05 1.3459e+05 2.2240e+05 1.3676e+05 2.2082e+05 1.6313e+05 1.7948e+05 1.6164e+05 1.8058e+05
  18.5000 1.6203e+05 1.2764e+05 2.1023e+05 1.2967e+05 2.0875e+05 1.5457e+05 1.6985e+05 1.5310e+05 1.7096e+05
  18.7500 1.5350e+05 1.2110e+05 1.9883e+05 1.2300e+05 1.9743e+05 1.4652e+05 1.6082e+05 1.4509e+05 1.6193e+05
  19.0000 1.4550e+05 1.1494e+05 1.8813e+05 1.1673e+05 1.8682e+05 1.3896e+05 1.5233e+05 1.3756e+05 1.5345e+05
  19.2500 1.3797e+05 1.0915e+05 1.7809e+05 1.1082e+05 1.7686e+05 1.3185e+05 1.4437e+05 1.3048e+05 1.4547e+05
  19.5000 1.3089e+05 1.0369e+05 1.6867e+05 1.0526e+05 1.6751e+05 1.2515e+05 1.3688e+05 1.2381e+05 1.3798e+05
  19.7500 1.2423e+05 9.8550e+04 1.5982e+05 1.0003e+05 1.5873e+05 1.1885e+05 1.2984e+05 1.1754e+05 1.3093e+05
  20.0000 1.1796e+05 9.3701e+04 1.5150e+05 9.5089e+04 1.5047e+05 1.1291e+05 1.2322e+05 1.1164e+05 1.2429e+05
  20.2500 1.1206e+05 8.9125e+04 1.4367e+05 9.0432e+04 1.4271e+05 1.0732e+05 1.1698e+05 1.0607e+05 1.1804e+05
  20.5000 1.0649e+05 8.4807e+04 1.3632e+05 8.6037e+04 1.3541e+05 1.0204e+05 1.1111e+05 1.0083e+05 1.1215e+05
  20.7500 1.0124e+05 8.0730e+04 1.2939e+05 8.1888e+04 1.2853e+05 9.7062e+04 1.0558e+05 9.5883e+04 1.0660e+05
  21.0000 9.6293e+04 7.6878e+04 1.2287e+05 7.7970e+04 1.2206e+05 9.2363e+04 1.0037e+05 9.1216e+04 1.0137e+05
  21.2500 9.1622e+04 7.3237e+04 1.1672e+05 7.4267e+04 1.1596e+05 8.7926e+04 9.5450e+04 8.6811e+04 9.6434e+04
  21.5000 8.7211e+04 6.9795e+04 1.1093e+05 7.0766e+04 1.1021e+05 8.3734e+04 9.0810e+04 8.2650e+04 9.1773e+04
  21.7500 8.3046e+04 6.6538e+04 1.0547e+05 6.7455e+04 1.0479e+05 7.9773e+04 8.6429e+04 7.8719e+04 8.7372e+04
  22.0000 7.9109e+04 6.3457e+04 1.0032e+05 6.4323e+04 9.9672e+04 7.6027e+04 8.2292e+04 7.5003e+04 8.3214e+04
  22.2500 7.5387e+04 6.0540e+04 9.5454e+04 6.1358e+04 9.4843e+04 7.2483e+04 7.8383e+04 7.1489e+04 7.9284e+04
  22.5000 7.1866e+04 5.7778e+04 9.0861e+04 5.8552e+04 9.0282e+04 6.9130e+04 7.4688e+04 6.8164e+04 7.5567e+04
  22.7500 6.8535e+04 5.5161e+04 8.6521e+04 5.5893e+04 8.5973e+04 6.5955e+04 7.1193e+04 6.5017e+04 7.2051e+04
  23.0000 6.5382e+04 5.2681e+04 8.2419e+04 5.3374e+04 8.1900e+04 6.2947e+04 6.7886e+04 6.2037e+04 6.8723e+04
  23.2500 6.2395e+04 5.0330e+04 7.8541e+04 5.0986e+04 7.8048e+04 6.0098e+04 6.4757e+04 5.9214e+04 6.5572e+04
  23.5000 5.9565e+04 4.8099e+04 7.4872e+04 4.8721e+04 7.4404e+04 5.7397e+04 6.1793e+04 5.6539e+04 6.2588e+04
  23.7500 5.6883e+04 4.5983e+04 7.1400e+04 4.6572e+04 7.0956e+04 5.4835e+04 5.8985e+04 5.4002e+04 5.9759e+04
  24.0000 5.4340e+04 4.3974e+04 6.8113e+04 4.4532e+04 6.7691e+04 5.2405e+04 5.6324e+04 5.1597e+04 5.7078e+04
  24.2500 5.1927e+04 4.2066e+04 6.5000e+04 4.2596e+04 6.4600e+04 5.0099e+04 5.3801e+04 4.9315e+04 5.4536e+04
  24.5000 4.9638e+04 4.0253e+04 6.2052e+04 4.0756e+04 6.1671e+04 4.7909e+04 5.1408e+04 4.7149e+04 5.2123e+04
  24.7500 4.7465e+04 3.8531e+04 5.9257e+04 3.9008e+04 5.8895e+04 4.5830e+04 4.9138e+04 4.5092e+04 4.9834e+04
  25.0000 4.5401e+04 3.6893e+04 5.6608e+04 3.7347e+04 5.6263e+04 4.3854e+04 4.6983e+04 4.3138e+04 4.7660e+04
  25.2500 4.3441e+04 3.5336e+04 5.4096e+04 3.5767e+04 5.3768e+04 4.1977e+04 4.4936e+04 4.1282e+04 4.5596e+04
  25.5000 4.1578e+04 3.3854e+04 5.1712e+04 3.4264e+04 5.1400e+04 4.0192e+04 4.2993e+04 3.9518e+04 4.3635e+04
  25.7500 3.9807e+04 3.2444e+04 4.9450e+04 3.2834e+04 4.9153e+04 3.8494e+04 4.1146e+04 3.7840e+04 4.1771e+04
  26.0000 3.8122e+04 3.1102e+04 4.7303e+04 3.1473e+04 4.7020e+04 3.6878e+04 3.9390e+04 3.6244e+04 3.9998e+04
  26.2500 3.6520e+04 2.9823e+04 4.5264e+04 3.0177e+04 4.4994e+04 3.5341e+04 3.7721e+04 3.4726e+04 3.8312e+04
  26.5000 3.4995e+04 2.8605e+04 4.3327e+04 2.8942e+04 4.3070e+04 3.3878e+04 3.6133e+04 3.3280e+04 3.6709e+04
  26.7500 3.3544e+04 2.7445e+04 4.1487e+04 2.7766e+04 4.1241e+04 3.2484e+04 3.4622e+04 3.1905e+04 3.5182e+04
  27.0000 3.2162e+04 2.6338e+04 3.9737e+04 2.6644e+04 3.9502e+04 3.1156e+04 3.3184e+04 3.0594e+04 3.3729e+04
  27.2500 3.0845e+04 2.5283e+04 3.8071e+04 2.5575e+04 3.7847e+04 2.9891e+04 3.1814e+04 2.9346e+04 3.2345e+04
  27.5000 2.9590e+04 2.4277e+04 3.6485e+04 2.4555e+04 3.6271e+04 2.8685e+04 3.0510e+04 2.8156e+04 3.1026e+04
  27.7500 2.8394e+04 2.3317e+04 3.4975e+04 2.3582e+04 3.4770e+04 2.7534e+04 2.9267e+04 2.7021e+04 2.9769e+04
  28.0000 2.7254e+04 2.2400e+04 3.3535e+04 2.2654e+04 3.3340e+04 2.6437e+04 2.8082e+04 2.5939e+04 2.8570e+04
  28.2500 2.6166e+04 2.1525e+04 3.2164e+04 2.1767e+04 3.1977e+04 2.5390e+04 2.6953e+04 2.4907e+04 2.7427e+04
  28.5000 2.5129e+04 2.0690e+04 3.0857e+04 2.0921e+04 3.0678e+04 2.4391e+04 2.5876e+04 2.3923e+04 2.6336e+04
  28.7500 2.4138e+04 1.9891e+04 2.9610e+04 2.0112e+04 2.9439e+04 2.3437e+04 2.4848e+04 2.2983e+04 2.5296e+04
  29.0000 2.3193e+04 1.9128e+04 2.8421e+04 1.9340e+04 2.8258e+04 2.2526e+04 2.3868e+04 2.2086e+04 2.4302e+04
  29.2500 2.2290e+04 1.8399e+04 2.7287e+04 1.8601e+04 2.7130e+04 2.1655e+04 2.2932e+04 2.1229e+04 2.3354e+04
  29.5000 2.1428e+04 1.7702e+04 2.6205e+04 1.7895e+04 2.6055e+04 2.0824e+04 2.2039e+04 2.0410e+04 2.2448e+04
  29.7500 2.0604e+04 1.7035e+04 2.5172e+04 1.7220e+04 2.5028e+04 2.0029e+04 2.1185e+04 1.9628e+04 2.1583e+04
  30.0000 1.9817e+04 1.6397e+04 2.4186e+04 1.6574e+04 2.4048e+04 1.9269e+04 2.0370e+04 1.8880e+04 2.0756e+04
  30.2500 1.9065e+04 1.5787e+04 2.3244e+04 1.5956e+04 2.3111e+04 1.8543e+04 1.9591e+04 1.8166e+04 1.9966e+04
  30.5000 1.8345e+04 1.5202e+04 2.2344e+04 1.5364e+04 2.2217e+04 1.7848e+04 1.8847e+04 1.7482e+04 1.9210e+04
  30.7500 1.7657e+04 1.4643e+04 2.1484e+04 1.4798e+04 2.1363e+04 1.7183e+04 1.8135e+04 1.6828e+04 1.8487e+04
  31.0000 1.6999e+04 1.4107e+04 2.0663e+04 1.4256e+04 2.0546e+04 1.6546e+04 1.7454e+04 1.6203e+04 1.7796e+04
  31.2500 1.6369e+04 1.3594e+04 1.9878e+04 1.3737e+04 1.9765e+04 1.5937e+04 1.6803e+04 1.5604e+04 1.7135e+04
  31.5000 1.5766e+04 1.3102e+04 1.9127e+04 1.3239e+04 1.9019e+04 1.5354e+04 1.6180e+04 1.5031e+04 1.6502e+04
  31.7500 1.5189e+04 1.2631e+04 1.8409e+04 1.2762e+04 1.8305e+04 1.4796e+04 1.5584e+04 1.4482e+04 1.5896e+04
  32.0000 1.4636e+04 1.2179e+04 1.7722e+04 1.2305e+04 1.7622e+04 1.4261e+04 1.5013e+04 1.3957e+04 1.5316e+04
  32.2500 1.4106e+04 1.1746e+04 1.7065e+04 1.1867e+04 1.6969e+04 1.3748e+04 1.4466e+04 1.3454e+04 1.4760e+04
  32.5000 1.3599e+04 1.1331e+04 1.6436e+04 1.1446e+04 1.6344e+04 1.3257e+04 1.3943e+04 1.2971e+04 1.4228e+04
  32.7500 1.3113e+04 1.0932e+04 1.5834e+04 1.1043e+04 1.5746e+04 1.2786e+04 1.3441e+04 1.2509e+04 1.3718e+04
  33.0000 1.2647e+04 1.0550e+04 1.5258e+04 1.0657e+04 1.5173e+04 1.2335e+04 1.2961e+04 1.2066e+04 1.3229e+04
  33.2500 1.2201e+04 1.0183e+04 1.4706e+04 1.0285e+04 1.4624e+04 1.1902e+04 1.2500e+04 1.1641e+04 1.2760e+04
  33.5000 1.1772e+04 9.8307e+03 1.4176e+04 9.9291e+03 1.4098e+04 1.1486e+04 1.2058e+04 1.1233e+04 1.2310e+04
  33.7500 1.1360e+04 9.4924e+03 1.3669e+04 9.5870e+03 1.3594e+04 1.1087e+04 1.1634e+04 1.0841e+04 1.1879e+04
  34.0000 1.0965e+04 9.1675e+03 1.3183e+04 9.2585e+03 1.3110e+04 1.0704e+04 1.1227e+04 1.0465e+04 1.1465e+04
  34.2500 1.0586e+04 8.8554e+03 1.2716e+04 8.9429e+03 1.2646e+04 1.0335e+04 1.0836e+04 1.0104e+04 1.1067e+04
  34.5000 1.0222e+04 8.5556e+03 1.2269e+04 8.6397e+03 1.2201e+04 9.9818e+03 1.0461e+04 9.7572e+03 1.0685e+04
  34.7500 9.8716e+03 8.2674e+03 1.1839e+04 8.3483e+03 1.1774e+04 9.6421e+03 1.0101e+04 9.4240e+03 1.0318e+04
  35.0000 9.5354e+03 7.9904e+03 1.1427e+04 8.0683e+03 1.1364e+04 9.3156e+03 9.7547e+03 9.1039e+03 9.9660e+03
  35.2500 9.2123e+03 7.7241e+03 1.1031e+04 7.7991e+03 1.0971e+04 9.0017e+03 9.4223e+03 8.7962e+03 9.6275e+03
  35.5000 8.9017e+03 7.4680e+03 1.0651e+04 7.5402e+03 1.0593e+04 8.7000e+03 9.1028e+03 8.5004e+03 9.3022e+03
  35.7500 8.6032e+03 7.2217e+03 1.0287e+04 7.2912e+03 1.0230e+04 8.4099e+03 8.7958e+03 8.2160e+03 8.9895e+03
  36.0000 8.3161e+03 6.9848e+03 9.9361e+03 7.0517e+03 9.8818e+03 8.1309e+03 8.5006e+03 7.9426e+03 8.6888e+03
  36.2500 8.0400e+03 6.7568e+03 9.5994e+03 6.8213e+03 9.5470e+03 7.8625e+03 8.2169e+03 7.6796e+03 8.3998e+03
  36.5000 7.7745e+03 6.5374e+03 9.2757e+03 6.5996e+03 9.2251e+03 7.6043e+03 7.9440e+03 7.4266e+03 8.1217e+03
  36.7500 7.5190e+03 6.3262e+03 8.9647e+03 6.3861e+03 8.9158e+03 7.3558e+03 7.6815e+03 7.1832e+03 7.8543e+03
  37.0000 7.2732e+03 6.1229e+03 8.6656e+03 6.1807e+03 8.6185e+03 7.1167e+03 7.4290e+03 6.9490e+03 7.5969e+03
  37.2500 7.0366e+03 5.9271e+03 8.3780e+03 5.9829e+03 8.3325e+03 6.8865e+03 7.1861e+03 6.7235e+03 7.3493e+03
  37.5000 6.8089e+03 5.7386e+03 8.1014e+03 5.7923e+03 8.0574e+03 6.6648e+03 6.9522e+03 6.5065e+03 7.1110e+03
  37.7500 6.5897e+03 5.5570e+03 7.8354e+03 5.6088e+03 7.7929e+03 6.4514e+03 6.7272e+03 6.2976e+03 6.8816e+03
  38.0000 6.3786e+03 5.3820e+03 7.5794e+03 5.4321e+03 7.5383e+03 6.2459e+03 6.5106e+03 6.0963e+03 6.6606e+03
  38.2500 6.1753e+03 5.2134e+03 7.3330e+03 5.2617e+03 7.2933e+03 6.0479e+03 6.3020e+03 5.9026e+03 6.4479e+03
  38.5000 5.9795e+03 5.0509e+03 7.0959e+03 5.0976e+03 7.0575e+03 5.8571e+03 6.1012e+03 5.7159e+03 6.2430e+03
  38.7500 5.7909e+03 4.8943e+03 6.8676e+03 4.9393e+03 6.8305e+03 5.6732e+03 5.9077e+03 5.5360e+03 6.0456e+03
  39.0000 5.6091e+03 4.7433e+03 6.6478e+03 4.7868e+03 6.6119e+03 5.4961e+03 5.7214e+03 5.3627e+03 5.8555e+03
  39.2500 5.4340e+03 4.5977e+03 6.4362e+03 4.6397e+03 6.4014e+03 5.3253e+03 5.5418e+03 5.1957e+03 5.6722e+03
  39.5000 5.2651e+03 4.4572e+03 6.2323e+03 4.4979e+03 6.1987e+03 5.1607e+03 5.3688e+03 5.0347e+03 5.4956e+03
  39.7500 5.1024e+03 4.3218e+03 6.0358e+03 4.3610e+03 6.0033e+03 5.0020e+03 5.2021e+03 4.8795e+03 5.3253e+03
  40.0000 4.9455e+03 4.1911e+03 5.8465e+03 4.2291e+03 5.8151e+03 4.8489e+03 5.0413e+03 4.7299e+03 5.1612e+03
  40.2500 4.7942e+03 4.0650e+03 5.6641e+03 4.1017e+03 5.6337e+03 4.7012e+03 4.8864e+03 4.5856e+03 5.0029e+03
  40.5000 4.6483e+03 3.9434e+03 5.4883e+03 3.9788e+03 5.4588e+03 4.5588e+03 4.7370e+03 4.4464e+03 4.8502e+03
  40.7500 4.5075e+03 3.8259e+03 5.3187e+03 3.8602e+03 5.2902e+03 4.4214e+03 4.5929e+03 4.3122e+03 4.7030e+03
  41.0000 4.3716e+03 3.7124e+03 5.1552e+03 3.7456e+03 5.1276e+03 4.2887e+03 4.4538e+03 4.1825e+03 4.5608e+03
  41.2500 4.2404e+03 3.6028e+03 4.9975e+03 3.6349e+03 4.9708e+03 4.1606e+03 4.3195e+03 4.0574e+03 4.4236e+03
  41.5000 4.1138e+03 3.4969e+03 4.8454e+03 3.5279e+03 4.8194e+03 4.0369e+03 4.1899e+03 3.9365e+03 4.2912e+03
  41.7500 3.9914e+03 3.3945e+03 4.6985e+03 3.4245e+03 4.6734e+03 3.9174e+03 4.0648e+03 3.8198e+03 4.1633e+03
  42.0000 3.8733e+03 3.2956e+03 4.5568e+03 3.3246e+03 4.5324e+03 3.8020e+03 3.9440e+03 3.7070e+03 4.0397e+03
  42.2500 3.7592e+03 3.1999e+03 4.4200e+03 3.2281e+03 4.3964e+03 3.6904e+03 3.8272e+03 3.5980e+03 3.9204e+03
  42.5000 3.6489e+03 3.1074e+03 4.2879e+03 3.1347e+03 4.2651e+03 3.5826e+03 3.7145e+03 3.4928e+03 3.8052e+03
  42.7500 3.5423e+03 3.0180e+03 4.1604e+03 3.0444e+03 4.1382e+03 3.4785e+03 3.6056e+03 3.3910e+03 3.6938e+03
  43.0000 3.4393e+03 2.9315e+03 4.0372e+03 2.9571e+03 4.0157e+03 3.3778e+03 3.5003e+03 3.2927e+03 3.5861e+03
  43.2500 3.3398e+03 2.8479e+03 3.9183e+03 2.8727e+03 3.8974e+03 3.2804e+03 3.3986e+03 3.1976e+03 3.4821e+03
  43.5000 3.2436e+03 2.7670e+03 3.8034e+03 2.7910e+03 3.7831e+03 3.1863e+03 3.3002e+03 3.1057e+03 3.3816e+03
  43.7500 3.1505e+03 2.6887e+03 3.6923e+03 2.7120e+03 3.6727e+03 3.0953e+03 3.2051e+03 3.0168e+03 3.2843e+03
  44.0000 3.0605e+03 2.6130e+03 3.5850e+03 2.6355e+03 3.5659e+03 3.0072e+03 3.1132e+03 2.9308e+03 3.1903e+03
  44.2500 2.9735e+03 2.5397e+03 3.4813e+03 2.5615e+03 3.4628e+03 2.9221e+03 3.0243e+03 2.8476e+03 3.0994e+03
  44.5000 2.8893e+03 2.4687e+03 3.3810e+03 2.4899e+03 3.3631e+03 2.8397e+03 2.9383e+03 2.7672e+03 3.0115e+03
  44.7500 2.8078e+03 2.4001e+03 3.2841e+03 2.4206e+03 3.2666e+03 2.7600e+03 2.8552e+03 2.6894e+03 2.9264e+03
  45.0000 2.7290e+03 2.3336e+03 3.1903e+03 2.3535e+03 3.1734e+03 2.6828e+03 2.7747e+03 2.6140e+03 2.8441e+03
  45.2500 2.6528e+03 2.2692e+03 3.0997e+03 2.2886e+03 3.0832e+03 2.6081e+03 2.6969e+03 2.5411e+03 2.7644e+03
  45.5000 2.5790e+03 2.2069e+03 3.0120e+03 2.2257e+03 2.9960e+03 2.5358e+03 2.6216e+03 2.4706e+03 2.6874e+03
